episode,reward,avg_loss,epsilon,action0_frac,action1_frac,action2_frac
435,1.168504,0.007176,0.986375,0.000000,1.000000,0.000000
436,0.478149,0.003307,0.986344,1.000000,0.000000,0.000000
437,0.461009,0.000770,0.986313,1.000000,0.000000,0.000000
438,0.460195,0.000000,0.986281,1.000000,0.000000,0.000000
439,0.459473,0.000000,0.986250,1.000000,0.000000,0.000000
440,0.461490,0.000000,0.986219,1.000000,0.000000,0.000000
441,0.488369,0.000000,0.986187,1.000000,0.000000,0.000000
442,0.463376,0.000000,0.986156,1.000000,0.000000,0.000000
443,0.475295,0.000000,0.986125,1.000000,0.000000,0.000000
444,0.470056,0.000000,0.986094,1.000000,0.000000,0.000000
445,0.469127,0.000000,0.986062,1.000000,0.000000,0.000000
446,0.463619,0.000000,0.986031,1.000000,0.000000,0.000000
447,0.479638,0.000000,0.986000,1.000000,0.000000,0.000000
448,0.476968,0.000000,0.985969,1.000000,0.000000,0.000000
449,2.490125,0.000000,0.985938,0.000000,0.000000,1.000000
450,0.473069,0.000000,0.985906,1.000000,0.000000,0.000000
451,2.515634,0.000000,0.985875,0.000000,0.000000,1.000000
452,1.143458,0.000000,0.985844,0.000000,1.000000,0.000000
453,0.490611,0.000000,0.985812,1.000000,0.000000,0.000000
454,1.135402,0.000000,0.985781,0.000000,1.000000,0.000000
455,0.476092,0.000000,0.985750,1.000000,0.000000,0.000000
456,0.491471,0.000000,0.985719,1.000000,0.000000,0.000000
457,0.482100,0.000000,0.985688,1.000000,0.000000,0.000000
458,2.490570,0.000677,0.985656,0.000000,0.000000,1.000000
459,0.477766,0.000775,0.985625,1.000000,0.000000,0.000000
460,0.503357,0.003540,0.985594,1.000000,0.000000,0.000000
461,0.494330,0.002842,0.985563,1.000000,0.000000,0.000000
462,2.478921,0.003714,0.985531,0.000000,0.000000,1.000000
463,0.479533,0.005161,0.985500,1.000000,0.000000,0.000000
464,1.165078,0.005429,0.985469,0.000000,1.000000,0.000000
465,0.490185,0.005703,0.985437,1.000000,0.000000,0.000000
466,0.487058,0.006870,0.985406,1.000000,0.000000,0.000000
467,2.512675,0.008892,0.985375,0.000000,0.000000,1.000000
468,0.500416,0.009802,0.985344,1.000000,0.000000,0.000000
469,0.502018,0.010137,0.985313,1.000000,0.000000,0.000000
470,0.503755,0.012296,0.985281,1.000000,0.000000,0.000000
471,1.135245,0.011762,0.985250,0.000000,1.000000,0.000000
472,0.469132,0.013814,0.985219,1.000000,0.000000,0.000000
473,0.470478,0.013756,0.985187,1.000000,0.000000,0.000000
474,0.467422,0.012850,0.985156,1.000000,0.000000,0.000000
475,0.459151,0.013860,0.985125,1.000000,0.000000,0.000000
476,0.483073,0.013402,0.985094,1.000000,0.000000,0.000000
477,0.475568,0.014242,0.985062,1.000000,0.000000,0.000000
478,0.479755,0.017653,0.985031,1.000000,0.000000,0.000000
479,1.114912,0.014029,0.985000,0.000000,1.000000,0.000000
480,0.471744,0.014098,0.984969,1.000000,0.000000,0.000000
481,1.105720,0.013616,0.984938,0.000000,1.000000,0.000000
482,1.123856,0.015037,0.984906,0.000000,1.000000,0.000000
483,0.485288,0.013305,0.984875,1.000000,0.000000,0.000000
484,0.464655,0.014590,0.984844,1.000000,0.000000,0.000000
485,0.462197,0.014854,0.984812,1.000000,0.000000,0.000000
486,0.473088,0.011921,0.984781,1.000000,0.000000,0.000000
487,0.487690,0.012857,0.984750,1.000000,0.000000,0.000000
488,1.119503,0.010315,0.984719,0.000000,1.000000,0.000000
489,0.486640,0.009909,0.984688,1.000000,0.000000,0.000000
490,1.162352,0.009745,0.984656,0.000000,1.000000,0.000000
491,0.469602,0.010089,0.984625,1.000000,0.000000,0.000000
492,0.470995,0.007035,0.984594,1.000000,0.000000,0.000000
493,0.490534,0.006617,0.984563,1.000000,0.000000,0.000000
494,0.470981,0.007139,0.984531,1.000000,0.000000,0.000000
495,0.473810,0.007333,0.984500,1.000000,0.000000,0.000000
496,0.475210,0.004550,0.984469,1.000000,0.000000,0.000000
497,0.434442,0.007660,0.984437,1.000000,0.000000,0.000000
498,0.465729,0.002417,0.984406,1.000000,0.000000,0.000000
499,0.459054,0.000792,0.984375,1.000000,0.000000,0.000000
500,0.471994,0.001723,0.984344,1.000000,0.000000,0.000000
501,0.460024,0.000000,0.984313,1.000000,0.000000,0.000000
502,0.461090,0.002946,0.984281,1.000000,0.000000,0.000000
503,0.454073,0.001830,0.984250,1.000000,0.000000,0.000000
504,1.124647,0.000000,0.984219,0.000000,1.000000,0.000000
505,0.444002,0.000000,0.984187,1.000000,0.000000,0.000000
506,0.473849,0.000000,0.984156,1.000000,0.000000,0.000000
507,0.434062,0.000000,0.984125,1.000000,0.000000,0.000000
508,2.488261,0.000142,0.984094,0.000000,0.000000,1.000000
509,0.470054,0.000000,0.984062,1.000000,0.000000,0.000000
510,0.452788,0.000000,0.984031,1.000000,0.000000,0.000000
511,0.444423,0.000000,0.984000,1.000000,0.000000,0.000000
512,0.454234,0.000000,0.983969,1.000000,0.000000,0.000000
513,0.453514,0.000000,0.983938,1.000000,0.000000,0.000000
514,0.448754,0.000000,0.983906,1.000000,0.000000,0.000000
515,0.430784,0.000000,0.983875,1.000000,0.000000,0.000000
516,1.130824,0.000000,0.983844,0.000000,1.000000,0.000000
517,0.437990,0.000000,0.983812,1.000000,0.000000,0.000000
518,0.443196,0.000000,0.983781,1.000000,0.000000,0.000000
519,1.121614,0.000000,0.983750,0.000000,1.000000,0.000000
520,0.445480,0.000000,0.983719,1.000000,0.000000,0.000000
521,0.429688,0.000000,0.983688,1.000000,0.000000,0.000000
522,0.436558,0.000000,0.983656,1.000000,0.000000,0.000000
523,0.425125,0.000000,0.983625,1.000000,0.000000,0.000000
524,0.431625,0.000000,0.983594,1.000000,0.000000,0.000000
525,0.431243,0.000000,0.983563,1.000000,0.000000,0.000000
526,0.427942,0.000000,0.983531,1.000000,0.000000,0.000000
527,1.117211,0.000943,0.983500,0.000000,1.000000,0.000000
528,0.440046,0.001769,0.983469,1.000000,0.000000,0.000000
529,0.433250,0.003709,0.983437,1.000000,0.000000,0.000000
530,1.119028,0.002232,0.983406,0.000000,1.000000,0.000000
531,0.402414,0.002601,0.983375,1.000000,0.000000,0.000000
532,0.401179,0.003912,0.983344,1.000000,0.000000,0.000000
533,0.440212,0.004109,0.983313,1.000000,0.000000,0.000000
534,0.429560,0.006458,0.983281,1.000000,0.000000,0.000000
535,0.427285,0.006973,0.983250,1.000000,0.000000,0.000000
536,0.426098,0.008804,0.983219,1.000000,0.000000,0.000000
537,0.415437,0.009860,0.983187,1.000000,0.000000,0.000000
538,0.447934,0.007998,0.983156,1.000000,0.000000,0.000000
539,1.117896,0.011456,0.983125,0.000000,1.000000,0.000000
540,1.155828,0.009152,0.983094,0.000000,1.000000,0.000000
541,2.475978,0.011667,0.983062,0.000000,0.000000,1.000000
542,0.425786,0.009576,0.983031,1.000000,0.000000,0.000000
543,0.412566,0.008625,0.983000,1.000000,0.000000,0.000000
544,0.407698,0.011426,0.982969,1.000000,0.000000,0.000000
545,0.432214,0.009432,0.982938,1.000000,0.000000,0.000000
546,0.397730,0.008628,0.982906,1.000000,0.000000,0.000000
547,1.162404,0.008913,0.982875,0.000000,1.000000,0.000000
548,1.152344,0.008485,0.982844,0.000000,1.000000,0.000000
549,1.143260,0.008666,0.982812,0.000000,1.000000,0.000000
550,0.442774,0.010400,0.982781,1.000000,0.000000,0.000000
551,1.143224,0.009070,0.982750,0.000000,1.000000,0.000000
552,0.431182,0.007436,0.982719,1.000000,0.000000,0.000000
553,0.437638,0.008065,0.982688,1.000000,0.000000,0.000000
554,1.155828,0.006457,0.982656,0.000000,1.000000,0.000000
555,0.446358,0.006963,0.982625,1.000000,0.000000,0.000000
556,0.463359,0.007634,0.982594,1.000000,0.000000,0.000000
557,0.405502,0.005478,0.982563,1.000000,0.000000,0.000000
558,0.444772,0.007237,0.982531,1.000000,0.000000,0.000000
559,1.165652,0.004801,0.982500,0.000000,1.000000,0.000000
560,0.435117,0.005825,0.982469,1.000000,0.000000,0.000000
561,0.443903,0.002654,0.982437,1.000000,0.000000,0.000000
562,0.426497,0.004090,0.982406,1.000000,0.000000,0.000000
563,2.471001,0.004283,0.982375,0.000000,0.000000,1.000000
564,0.440598,0.001301,0.982344,1.000000,0.000000,0.000000
565,1.136953,0.002914,0.982313,0.000000,1.000000,0.000000
566,0.424948,0.000222,0.982281,1.000000,0.000000,0.000000
567,1.154586,0.000245,0.982250,0.000000,1.000000,0.000000
568,1.147740,0.006687,0.982219,0.000000,1.000000,0.000000
569,0.445951,0.000000,0.982187,1.000000,0.000000,0.000000
570,0.453907,0.000000,0.982156,1.000000,0.000000,0.000000
571,2.407637,0.000000,0.982125,0.000000,0.000000,1.000000
572,0.441598,0.000000,0.982094,1.000000,0.000000,0.000000
573,0.433601,0.000000,0.982062,1.000000,0.000000,0.000000
574,0.410786,0.000000,0.982031,1.000000,0.000000,0.000000
575,0.458108,0.000000,0.982000,1.000000,0.000000,0.000000
576,0.432597,0.000000,0.981969,1.000000,0.000000,0.000000
577,1.118599,0.000000,0.981938,0.000000,1.000000,0.000000
578,0.447191,0.000000,0.981906,1.000000,0.000000,0.000000
579,0.440554,0.000000,0.981875,1.000000,0.000000,0.000000
580,0.429734,0.000000,0.981844,1.000000,0.000000,0.000000
581,1.113385,0.000000,0.981812,0.000000,1.000000,0.000000
582,1.114201,0.000000,0.981781,0.000000,1.000000,0.000000
583,1.137072,0.000000,0.981750,0.000000,1.000000,0.000000
584,1.126809,0.000000,0.981719,0.000000,1.000000,0.000000
585,0.441513,0.000000,0.981688,1.000000,0.000000,0.000000
586,0.437536,0.000000,0.981656,1.000000,0.000000,0.000000
587,2.483795,0.000000,0.981625,0.000000,0.000000,1.000000
588,0.448973,0.000000,0.981594,1.000000,0.000000,0.000000
589,0.472960,0.000000,0.981563,1.000000,0.000000,0.000000
590,1.145992,0.000000,0.981531,0.000000,1.000000,0.000000
591,0.440679,0.001087,0.981500,1.000000,0.000000,0.000000
592,1.148433,0.000840,0.981469,0.000000,1.000000,0.000000
593,0.478620,0.000000,0.981437,1.000000,0.000000,0.000000
594,1.160970,0.004149,0.981406,0.000000,1.000000,0.000000
595,0.462165,0.001450,0.981375,1.000000,0.000000,0.000000
596,0.471993,0.002906,0.981344,1.000000,0.000000,0.000000
597,1.128630,0.001929,0.981313,0.000000,1.000000,0.000000
598,0.453905,0.002248,0.981281,1.000000,0.000000,0.000000
599,0.446966,0.003080,0.981250,1.000000,0.000000,0.000000
600,1.125283,0.003986,0.981219,0.000000,1.000000,0.000000
601,0.466800,0.004584,0.981187,1.000000,0.000000,0.000000
602,0.428893,0.003857,0.981156,1.000000,0.000000,0.000000
603,0.441789,0.004825,0.981125,1.000000,0.000000,0.000000
604,0.436179,0.004722,0.981094,1.000000,0.000000,0.000000
605,0.467777,0.005036,0.981062,1.000000,0.000000,0.000000
606,0.478548,0.007072,0.981031,1.000000,0.000000,0.000000
607,0.454955,0.005354,0.981000,1.000000,0.000000,0.000000
608,0.461581,0.007294,0.980969,1.000000,0.000000,0.000000
609,0.468313,0.007479,0.980938,1.000000,0.000000,0.000000
610,0.474075,0.007990,0.980906,1.000000,0.000000,0.000000
611,0.447511,0.006833,0.980875,1.000000,0.000000,0.000000
612,2.434837,0.008161,0.980844,0.000000,0.000000,1.000000
613,0.460076,0.006352,0.980812,1.000000,0.000000,0.000000
614,0.441859,0.005636,0.980781,1.000000,0.000000,0.000000
615,0.453634,0.007715,0.980750,1.000000,0.000000,0.000000
616,0.465966,0.006153,0.980719,1.000000,0.000000,0.000000
617,2.472754,0.005239,0.980688,0.000000,0.000000,1.000000
618,0.463192,0.005044,0.980656,1.000000,0.000000,0.000000
619,0.470851,0.004767,0.980625,1.000000,0.000000,0.000000
620,0.457077,0.005021,0.980594,1.000000,0.000000,0.000000
621,1.121001,0.005552,0.980563,0.000000,1.000000,0.000000
622,0.465709,0.004873,0.980531,1.000000,0.000000,0.000000
623,0.471509,0.004254,0.980500,1.000000,0.000000,0.000000
624,0.453690,0.003193,0.980469,1.000000,0.000000,0.000000
625,0.436411,0.002587,0.980437,1.000000,0.000000,0.000000
626,0.455146,0.003412,0.980406,1.000000,0.000000,0.000000
627,0.460694,0.001864,0.980375,1.000000,0.000000,0.000000
628,0.461442,0.003073,0.980344,1.000000,0.000000,0.000000
629,1.134622,0.001299,0.980313,0.000000,1.000000,0.000000
630,0.452759,0.002701,0.980281,1.000000,0.000000,0.000000
631,0.439546,0.000569,0.980250,1.000000,0.000000,0.000000
632,0.443197,0.001112,0.980219,1.000000,0.000000,0.000000
633,2.452353,0.000046,0.980187,0.000000,0.000000,1.000000
634,1.119733,0.001619,0.980156,0.000000,1.000000,0.000000
635,0.449236,0.002907,0.980125,1.000000,0.000000,0.000000
636,0.434528,0.000000,0.980094,1.000000,0.000000,0.000000
637,0.437121,0.000000,0.980062,1.000000,0.000000,0.000000
638,0.438375,0.000304,0.980031,1.000000,0.000000,0.000000
639,0.447338,0.008989,0.980000,1.000000,0.000000,0.000000
640,0.428493,0.000000,0.979969,1.000000,0.000000,0.000000
641,0.436197,0.000000,0.979938,1.000000,0.000000,0.000000
642,0.451645,0.000000,0.979906,1.000000,0.000000,0.000000
643,0.454909,0.000000,0.979875,1.000000,0.000000,0.000000
644,0.438455,0.000000,0.979844,1.000000,0.000000,0.000000
645,0.421932,0.000000,0.979812,1.000000,0.000000,0.000000
646,0.443202,0.000000,0.979781,1.000000,0.000000,0.000000
647,0.430420,0.000000,0.979750,1.000000,0.000000,0.000000
648,0.445674,0.000000,0.979719,1.000000,0.000000,0.000000
649,0.447202,0.000000,0.979688,1.000000,0.000000,0.000000
650,1.118328,0.000000,0.979656,0.000000,1.000000,0.000000
651,0.433138,0.000000,0.979625,1.000000,0.000000,0.000000
652,0.447459,0.000000,0.979594,1.000000,0.000000,0.000000
653,0.437393,0.000000,0.979563,1.000000,0.000000,0.000000
654,0.410684,0.000000,0.979531,1.000000,0.000000,0.000000
655,0.434267,0.000000,0.979500,1.000000,0.000000,0.000000
656,0.434344,0.000088,0.979469,1.000000,0.000000,0.000000
657,0.422265,0.000329,0.979437,1.000000,0.000000,0.000000
658,0.447110,0.000100,0.979406,1.000000,0.000000,0.000000
659,0.417412,0.000878,0.979375,1.000000,0.000000,0.000000
660,2.478722,0.004535,0.979344,0.000000,0.000000,1.000000
661,0.418033,0.002811,0.979313,1.000000,0.000000,0.000000
662,0.400581,0.003423,0.979281,1.000000,0.000000,0.000000
663,0.427472,0.002702,0.979250,1.000000,0.000000,0.000000
664,0.411302,0.002671,0.979219,1.000000,0.000000,0.000000
665,0.419945,0.004087,0.979187,1.000000,0.000000,0.000000
666,0.419636,0.003360,0.979156,1.000000,0.000000,0.000000
667,0.421163,0.003478,0.979125,1.000000,0.000000,0.000000
668,0.405329,0.002953,0.979094,1.000000,0.000000,0.000000
669,0.383951,0.003088,0.979062,1.000000,0.000000,0.000000
670,0.396915,0.006103,0.979031,1.000000,0.000000,0.000000
671,1.113403,0.004770,0.979000,0.000000,1.000000,0.000000
672,0.400729,0.003913,0.978969,1.000000,0.000000,0.000000
673,0.405679,0.005474,0.978938,1.000000,0.000000,0.000000
674,0.399404,0.004365,0.978906,1.000000,0.000000,0.000000
675,0.436168,0.004911,0.978875,1.000000,0.000000,0.000000
676,0.416341,0.007512,0.978844,1.000000,0.000000,0.000000
677,0.411358,0.004098,0.978812,1.000000,0.000000,0.000000
678,1.130724,0.006083,0.978781,0.000000,1.000000,0.000000
679,0.410872,0.004850,0.978750,1.000000,0.000000,0.000000
680,0.391142,0.008701,0.978719,1.000000,0.000000,0.000000
681,0.396719,0.004848,0.978688,1.000000,0.000000,0.000000
682,2.456964,0.004327,0.978656,0.000000,0.000000,1.000000
683,0.404770,0.004065,0.978625,1.000000,0.000000,0.000000
684,0.409967,0.004553,0.978594,1.000000,0.000000,0.000000
685,0.399454,0.008913,0.978563,1.000000,0.000000,0.000000
686,0.405691,0.004361,0.978531,1.000000,0.000000,0.000000
687,1.148756,0.005317,0.978500,0.000000,1.000000,0.000000
688,0.417736,0.002998,0.978469,1.000000,0.000000,0.000000
689,0.406573,0.003949,0.978437,1.000000,0.000000,0.000000
690,0.382654,0.005600,0.978406,1.000000,0.000000,0.000000
691,0.400536,0.002028,0.978375,1.000000,0.000000,0.000000
692,0.400359,0.002699,0.978344,1.000000,0.000000,0.000000
693,0.397703,0.003600,0.978313,1.000000,0.000000,0.000000
694,0.407405,0.002109,0.978281,1.000000,0.000000,0.000000
695,0.406910,0.001024,0.978250,1.000000,0.000000,0.000000
696,0.421671,0.005213,0.978219,1.000000,0.000000,0.000000
697,1.130979,0.001206,0.978187,0.000000,1.000000,0.000000
698,0.407069,0.001688,0.978156,1.000000,0.000000,0.000000
699,0.394448,0.001333,0.978125,1.000000,0.000000,0.000000
700,0.403183,0.000000,0.978094,1.000000,0.000000,0.000000
701,0.427830,0.002240,0.978063,1.000000,0.000000,0.000000
702,0.426225,0.001168,0.978031,1.000000,0.000000,0.000000
703,0.413417,0.002770,0.978000,1.000000,0.000000,0.000000
704,0.417743,0.001690,0.977969,1.000000,0.000000,0.000000
705,0.412080,0.000000,0.977938,1.000000,0.000000,0.000000
706,0.424473,0.000215,0.977906,1.000000,0.000000,0.000000
707,0.391385,0.000432,0.977875,1.000000,0.000000,0.000000
708,0.416985,0.002478,0.977844,1.000000,0.000000,0.000000
709,0.407928,0.000421,0.977812,1.000000,0.000000,0.000000
710,0.400982,0.010929,0.977781,1.000000,0.000000,0.000000
711,0.420103,0.000000,0.977750,1.000000,0.000000,0.000000
712,2.440499,0.000125,0.977719,0.000000,0.000000,1.000000
713,0.408148,0.000000,0.977688,1.000000,0.000000,0.000000
714,0.419955,0.000685,0.977656,1.000000,0.000000,0.000000
715,1.132473,0.001711,0.977625,0.000000,1.000000,0.000000
716,0.417053,0.002399,0.977594,1.000000,0.000000,0.000000
717,0.427238,0.000000,0.977563,1.000000,0.000000,0.000000
718,0.414154,0.000000,0.977531,1.000000,0.000000,0.000000
719,0.424382,0.000000,0.977500,1.000000,0.000000,0.000000
720,0.400201,0.001944,0.977469,1.000000,0.000000,0.000000
721,0.438497,0.001726,0.977437,1.000000,0.000000,0.000000
722,0.426773,0.000968,0.977406,1.000000,0.000000,0.000000
723,0.411666,0.001744,0.977375,1.000000,0.000000,0.000000
724,0.422297,0.001955,0.977344,1.000000,0.000000,0.000000
725,0.438856,0.001302,0.977313,1.000000,0.000000,0.000000
726,0.427848,0.001714,0.977281,1.000000,0.000000,0.000000
727,0.410184,0.001232,0.977250,1.000000,0.000000,0.000000
728,0.432203,0.002754,0.977219,1.000000,0.000000,0.000000
729,2.452720,0.001629,0.977187,0.000000,0.000000,1.000000
730,0.448204,0.001786,0.977156,1.000000,0.000000,0.000000
731,1.105357,0.001779,0.977125,0.000000,1.000000,0.000000
732,1.118281,0.003051,0.977094,0.000000,1.000000,0.000000
733,0.423089,0.002417,0.977062,1.000000,0.000000,0.000000
734,0.440322,0.003208,0.977031,1.000000,0.000000,0.000000
735,0.415570,0.002424,0.977000,1.000000,0.000000,0.000000
736,0.436800,0.003207,0.976969,1.000000,0.000000,0.000000
737,0.429079,0.002920,0.976938,1.000000,0.000000,0.000000
738,0.434850,0.004794,0.976906,1.000000,0.000000,0.000000
739,0.425086,0.004726,0.976875,1.000000,0.000000,0.000000
740,0.438043,0.003294,0.976844,1.000000,0.000000,0.000000
741,1.144466,0.003609,0.976812,0.000000,1.000000,0.000000
742,0.438522,0.003748,0.976781,1.000000,0.000000,0.000000
743,0.434126,0.007368,0.976750,1.000000,0.000000,0.000000
744,0.441550,0.004640,0.976719,1.000000,0.000000,0.000000
745,0.437042,0.003837,0.976688,1.000000,0.000000,0.000000
746,0.451738,0.003455,0.976656,1.000000,0.000000,0.000000
747,0.437967,0.004281,0.976625,1.000000,0.000000,0.000000
748,0.435875,0.004501,0.976594,1.000000,0.000000,0.000000
749,0.437009,0.002772,0.976562,1.000000,0.000000,0.000000
750,0.463896,0.005798,0.976531,1.000000,0.000000,0.000000
751,0.446076,0.003279,0.976500,1.000000,0.000000,0.000000
752,0.444438,0.004573,0.976469,1.000000,0.000000,0.000000
753,0.447028,0.002349,0.976437,1.000000,0.000000,0.000000
754,1.115744,0.004230,0.976406,0.000000,1.000000,0.000000
755,1.103432,0.002385,0.976375,0.000000,1.000000,0.000000
756,2.414274,0.003404,0.976344,0.000000,0.000000,1.000000
757,0.425873,0.002606,0.976313,1.000000,0.000000,0.000000
758,0.431634,0.002638,0.976281,1.000000,0.000000,0.000000
759,0.444225,0.002351,0.976250,1.000000,0.000000,0.000000
760,1.073788,0.002495,0.976219,0.000000,1.000000,0.000000
761,0.433201,0.002608,0.976187,1.000000,0.000000,0.000000
762,0.447141,0.003999,0.976156,1.000000,0.000000,0.000000
763,0.431324,0.002934,0.976125,1.000000,0.000000,0.000000
764,0.441252,0.002958,0.976094,1.000000,0.000000,0.000000
765,2.412279,0.002819,0.976063,0.000000,0.000000,1.000000
766,0.432242,0.000851,0.976031,1.000000,0.000000,0.000000
767,0.439803,0.001362,0.976000,1.000000,0.000000,0.000000
768,0.434436,0.001798,0.975969,1.000000,0.000000,0.000000
769,0.421447,0.001514,0.975938,1.000000,0.000000,0.000000
770,0.415115,0.002617,0.975906,1.000000,0.000000,0.000000
771,1.099684,0.000872,0.975875,0.000000,1.000000,0.000000
772,0.425164,0.001317,0.975844,1.000000,0.000000,0.000000
773,0.415899,0.001414,0.975812,1.000000,0.000000,0.000000
774,0.420248,0.000000,0.975781,1.000000,0.000000,0.000000
775,0.427526,0.000117,0.975750,1.000000,0.000000,0.000000
776,1.096532,0.001326,0.975719,0.000000,1.000000,0.000000
777,0.428506,0.000000,0.975688,1.000000,0.000000,0.000000
778,1.117603,0.002727,0.975656,0.000000,1.000000,0.000000
779,0.435524,0.001642,0.975625,1.000000,0.000000,0.000000
780,0.424146,0.000841,0.975594,1.000000,0.000000,0.000000
781,0.431013,0.005177,0.975562,1.000000,0.000000,0.000000
782,0.426963,0.000000,0.975531,1.000000,0.000000,0.000000
783,0.428162,0.001200,0.975500,1.000000,0.000000,0.000000
784,0.420004,0.004775,0.975469,1.000000,0.000000,0.000000
785,0.412719,0.002158,0.975437,1.000000,0.000000,0.000000
786,0.414671,0.000669,0.975406,1.000000,0.000000,0.000000
787,0.402933,0.000796,0.975375,1.000000,0.000000,0.000000
788,0.402991,0.002497,0.975344,1.000000,0.000000,0.000000
789,1.110010,0.001953,0.975313,0.000000,1.000000,0.000000
790,0.406835,0.001710,0.975281,1.000000,0.000000,0.000000
791,0.394847,0.003754,0.975250,1.000000,0.000000,0.000000
792,0.401894,0.001496,0.975219,1.000000,0.000000,0.000000
793,0.405363,0.000980,0.975187,1.000000,0.000000,0.000000
794,1.120860,0.001624,0.975156,0.000000,1.000000,0.000000
795,0.414996,0.001467,0.975125,1.000000,0.000000,0.000000
796,0.397200,0.002379,0.975094,1.000000,0.000000,0.000000
797,0.403756,0.003601,0.975062,1.000000,0.000000,0.000000
798,0.417709,0.003747,0.975031,1.000000,0.000000,0.000000
799,0.388989,0.004235,0.975000,1.000000,0.000000,0.000000
800,1.123984,0.002133,0.974969,0.000000,1.000000,0.000000
801,0.416166,0.002194,0.974938,1.000000,0.000000,0.000000
802,0.424620,0.002639,0.974906,1.000000,0.000000,0.000000
803,0.390273,0.004225,0.974875,1.000000,0.000000,0.000000
804,0.420534,0.004089,0.974844,1.000000,0.000000,0.000000
805,0.388922,0.005080,0.974812,1.000000,0.000000,0.000000
806,0.392714,0.003323,0.974781,1.000000,0.000000,0.000000
807,0.375664,0.005001,0.974750,1.000000,0.000000,0.000000
808,1.119029,0.005735,0.974719,0.000000,1.000000,0.000000
809,0.388927,0.003072,0.974688,1.000000,0.000000,0.000000
810,0.365873,0.003134,0.974656,1.000000,0.000000,0.000000
811,0.383127,0.002724,0.974625,1.000000,0.000000,0.000000
812,0.390481,0.004749,0.974594,1.000000,0.000000,0.000000
813,0.382536,0.002434,0.974562,1.000000,0.000000,0.000000
814,0.407839,0.004847,0.974531,1.000000,0.000000,0.000000
815,0.390443,0.003860,0.974500,1.000000,0.000000,0.000000
816,0.375456,0.003628,0.974469,1.000000,0.000000,0.000000
817,2.446983,0.002068,0.974437,0.000000,0.000000,1.000000
818,0.394730,0.002573,0.974406,1.000000,0.000000,0.000000
819,0.370930,0.003065,0.974375,1.000000,0.000000,0.000000
820,0.398561,0.004539,0.974344,1.000000,0.000000,0.000000
821,0.390057,0.003116,0.974313,1.000000,0.000000,0.000000
822,0.377587,0.002920,0.974281,1.000000,0.000000,0.000000
823,0.381567,0.003039,0.974250,1.000000,0.000000,0.000000
824,0.369048,0.003502,0.974219,1.000000,0.000000,0.000000
825,2.475125,0.002096,0.974187,0.000000,0.000000,1.000000
826,1.119740,0.001788,0.974156,0.000000,1.000000,0.000000
827,1.129075,0.001984,0.974125,0.000000,1.000000,0.000000
828,0.381855,0.003272,0.974094,1.000000,0.000000,0.000000
829,0.374612,0.002076,0.974063,1.000000,0.000000,0.000000
830,1.134527,0.001337,0.974031,0.000000,1.000000,0.000000
831,1.091299,0.001994,0.974000,0.000000,1.000000,0.000000
832,0.357044,0.002707,0.973969,1.000000,0.000000,0.000000
833,0.365233,0.000807,0.973938,1.000000,0.000000,0.000000
834,0.391566,0.000220,0.973906,1.000000,0.000000,0.000000
835,0.380163,0.001781,0.973875,1.000000,0.000000,0.000000
836,0.377551,0.005384,0.973844,1.000000,0.000000,0.000000
837,0.371802,0.000210,0.973812,1.000000,0.000000,0.000000
838,0.363251,0.002241,0.973781,1.000000,0.000000,0.000000
839,0.390242,0.001778,0.973750,1.000000,0.000000,0.000000
840,0.395054,0.001070,0.973719,1.000000,0.000000,0.000000
841,0.374352,0.000863,0.973688,1.000000,0.000000,0.000000
842,0.377001,0.001625,0.973656,1.000000,0.000000,0.000000
843,0.370849,0.000465,0.973625,1.000000,0.000000,0.000000
844,1.103448,0.002701,0.973594,0.000000,1.000000,0.000000
845,1.137772,0.000000,0.973562,0.000000,1.000000,0.000000
846,1.114627,0.003083,0.973531,0.000000,1.000000,0.000000
847,0.368820,0.001563,0.973500,1.000000,0.000000,0.000000
848,0.380025,0.000449,0.973469,1.000000,0.000000,0.000000
849,0.363345,0.000864,0.973437,1.000000,0.000000,0.000000
