episode,reward,avg_loss,epsilon,action0_frac,action1_frac,action2_frac
427,2.536548,0.008431,0.986625,0.000000,0.000000,1.000000
428,1.142439,0.008798,0.986594,0.000000,1.000000,0.000000
429,0.530210,0.010892,0.986563,1.000000,0.000000,0.000000
430,0.519269,0.011693,0.986531,1.000000,0.000000,0.000000
431,0.509033,0.013941,0.986500,1.000000,0.000000,0.000000
432,2.505830,0.019955,0.986469,0.000000,0.000000,1.000000
433,2.497037,0.019460,0.986437,0.000000,0.000000,1.000000
434,0.510408,0.017228,0.986406,1.000000,0.000000,0.000000
435,0.534444,0.023885,0.986375,1.000000,0.000000,0.000000
436,0.508037,0.020574,0.986344,1.000000,0.000000,0.000000
437,0.522239,0.021993,0.986313,1.000000,0.000000,0.000000
438,0.510156,0.021191,0.986281,1.000000,0.000000,0.000000
439,0.505179,0.023637,0.986250,1.000000,0.000000,0.000000
440,2.487549,0.020830,0.986219,0.000000,0.000000,1.000000
441,0.488510,0.021842,0.986187,1.000000,0.000000,0.000000
442,2.523964,0.020174,0.986156,0.000000,0.000000,1.000000
443,1.162045,0.021150,0.986125,0.000000,1.000000,0.000000
444,1.158386,0.018242,0.986094,0.000000,1.000000,0.000000
445,0.479541,0.019058,0.986062,1.000000,0.000000,0.000000
446,1.176503,0.019263,0.986031,0.000000,1.000000,0.000000
447,2.551019,0.014941,0.986000,0.000000,0.000000,1.000000
448,0.492407,0.015112,0.985969,1.000000,0.000000,0.000000
449,0.476787,0.014101,0.985938,1.000000,0.000000,0.000000
450,0.474310,0.011468,0.985906,1.000000,0.000000,0.000000
451,0.483325,0.010343,0.985875,1.000000,0.000000,0.000000
452,0.526237,0.013039,0.985844,1.000000,0.000000,0.000000
453,0.480235,0.011993,0.985812,1.000000,0.000000,0.000000
454,0.456113,0.006694,0.985781,1.000000,0.000000,0.000000
455,2.572041,0.003093,0.985750,0.000000,0.000000,1.000000
456,2.552144,0.021412,0.985719,0.000000,0.000000,1.000000
457,0.478376,0.001725,0.985688,1.000000,0.000000,0.000000
458,0.490446,0.000000,0.985656,1.000000,0.000000,0.000000
459,0.493739,0.000000,0.985625,1.000000,0.000000,0.000000
460,2.569492,0.000000,0.985594,0.000000,0.000000,1.000000
461,0.476147,0.000000,0.985563,1.000000,0.000000,0.000000
462,0.495780,0.000000,0.985531,1.000000,0.000000,0.000000
463,0.469339,0.000000,0.985500,1.000000,0.000000,0.000000
464,0.505273,0.000000,0.985469,1.000000,0.000000,0.000000
465,1.177565,0.000000,0.985437,0.000000,1.000000,0.000000
466,1.158667,0.000000,0.985406,0.000000,1.000000,0.000000
467,1.182779,0.000000,0.985375,0.000000,1.000000,0.000000
468,0.465772,0.000000,0.985344,1.000000,0.000000,0.000000
469,0.479602,0.000000,0.985313,1.000000,0.000000,0.000000
470,1.133140,0.000000,0.985281,0.000000,1.000000,0.000000
471,0.452342,0.000000,0.985250,1.000000,0.000000,0.000000
472,0.473856,0.000000,0.985219,1.000000,0.000000,0.000000
473,1.151829,0.000000,0.985187,0.000000,1.000000,0.000000
474,2.489497,0.000000,0.985156,0.000000,0.000000,1.000000
475,2.524978,0.000000,0.985125,0.000000,0.000000,1.000000
476,0.452855,0.000000,0.985094,1.000000,0.000000,0.000000
477,0.449280,0.000000,0.985062,1.000000,0.000000,0.000000
478,2.524140,0.000856,0.985031,0.000000,0.000000,1.000000
479,0.443134,0.000431,0.985000,1.000000,0.000000,0.000000
480,0.464329,0.002591,0.984969,1.000000,0.000000,0.000000
481,0.468336,0.003907,0.984938,1.000000,0.000000,0.000000
482,0.435080,0.003880,0.984906,1.000000,0.000000,0.000000
483,2.521301,0.007091,0.984875,0.000000,0.000000,1.000000
484,0.502610,0.004202,0.984844,1.000000,0.000000,0.000000
485,0.467928,0.006170,0.984812,1.000000,0.000000,0.000000
486,2.526401,0.007816,0.984781,0.000000,0.000000,1.000000
487,0.456430,0.008456,0.984750,1.000000,0.000000,0.000000
488,2.551551,0.009203,0.984719,0.000000,0.000000,1.000000
489,0.453073,0.009569,0.984688,1.000000,0.000000,0.000000
490,0.432782,0.011886,0.984656,1.000000,0.000000,0.000000
491,0.441460,0.013741,0.984625,1.000000,0.000000,0.000000
492,2.486156,0.013067,0.984594,0.000000,0.000000,1.000000
493,2.513037,0.012359,0.984563,0.000000,0.000000,1.000000
494,0.461690,0.015461,0.984531,1.000000,0.000000,0.000000
495,1.143318,0.012392,0.984500,0.000000,1.000000,0.000000
496,0.475530,0.014774,0.984469,1.000000,0.000000,0.000000
497,1.144534,0.015702,0.984437,0.000000,1.000000,0.000000
498,0.428347,0.016492,0.984406,1.000000,0.000000,0.000000
499,0.464911,0.015070,0.984375,1.000000,0.000000,0.000000
500,0.453114,0.012369,0.984344,1.000000,0.000000,0.000000
501,0.459946,0.012257,0.984313,1.000000,0.000000,0.000000
502,1.145462,0.015590,0.984281,0.000000,1.000000,0.000000
503,2.541343,0.011445,0.984250,0.000000,0.000000,1.000000
504,0.470688,0.008602,0.984219,1.000000,0.000000,0.000000
505,1.146708,0.011184,0.984187,0.000000,1.000000,0.000000
506,1.147325,0.009075,0.984156,0.000000,1.000000,0.000000
507,1.140270,0.008140,0.984125,0.000000,1.000000,0.000000
508,0.460188,0.005038,0.984094,1.000000,0.000000,0.000000
509,0.438139,0.006622,0.984062,1.000000,0.000000,0.000000
510,0.436239,0.006399,0.984031,1.000000,0.000000,0.000000
511,1.160487,0.005580,0.984000,0.000000,1.000000,0.000000
512,2.507889,0.002068,0.983969,0.000000,0.000000,1.000000
513,1.148712,0.017666,0.983938,0.000000,1.000000,0.000000
514,0.463794,0.001304,0.983906,1.000000,0.000000,0.000000
515,2.523733,0.000491,0.983875,0.000000,0.000000,1.000000
516,0.438893,0.000770,0.983844,1.000000,0.000000,0.000000
517,1.147825,0.000000,0.983812,0.000000,1.000000,0.000000
518,1.134836,0.001024,0.983781,0.000000,1.000000,0.000000
519,2.548840,0.000000,0.983750,0.000000,0.000000,1.000000
520,0.466339,0.000000,0.983719,1.000000,0.000000,0.000000
521,0.441390,0.000000,0.983688,1.000000,0.000000,0.000000
522,0.462269,0.000000,0.983656,1.000000,0.000000,0.000000
523,1.132274,0.000000,0.983625,0.000000,1.000000,0.000000
524,1.136841,0.000000,0.983594,0.000000,1.000000,0.000000
525,0.469591,0.000000,0.983563,1.000000,0.000000,0.000000
526,0.464715,0.000000,0.983531,1.000000,0.000000,0.000000
527,0.474333,0.000000,0.983500,1.000000,0.000000,0.000000
528,0.470036,0.000000,0.983469,1.000000,0.000000,0.000000
529,0.438656,0.000000,0.983437,1.000000,0.000000,0.000000
530,0.465661,0.000000,0.983406,1.000000,0.000000,0.000000
531,0.466763,0.000929,0.983375,1.000000,0.000000,0.000000
532,0.474811,0.000000,0.983344,1.000000,0.000000,0.000000
533,1.160297,0.000000,0.983313,0.000000,1.000000,0.000000
534,2.553804,0.000000,0.983281,0.000000,0.000000,1.000000
535,0.471246,0.001666,0.983250,1.000000,0.000000,0.000000
536,2.506541,0.000398,0.983219,0.000000,0.000000,1.000000
537,0.463794,0.001258,0.983187,1.000000,0.000000,0.000000
538,0.466171,0.002418,0.983156,1.000000,0.000000,0.000000
539,0.474357,0.002368,0.983125,1.000000,0.000000,0.000000
540,0.460299,0.004521,0.983094,1.000000,0.000000,0.000000
541,0.480898,0.004757,0.983062,1.000000,0.000000,0.000000
542,0.476140,0.004520,0.983031,1.000000,0.000000,0.000000
543,0.461481,0.004436,0.983000,1.000000,0.000000,0.000000
544,0.486585,0.007987,0.982969,1.000000,0.000000,0.000000
545,0.471838,0.005910,0.982938,1.000000,0.000000,0.000000
546,1.167478,0.008613,0.982906,0.000000,1.000000,0.000000
547,0.463210,0.007059,0.982875,1.000000,0.000000,0.000000
548,1.169778,0.007831,0.982844,0.000000,1.000000,0.000000
549,2.513347,0.007497,0.982812,0.000000,0.000000,1.000000
550,0.465991,0.008395,0.982781,1.000000,0.000000,0.000000
551,0.491225,0.008335,0.982750,1.000000,0.000000,0.000000
552,1.159898,0.007994,0.982719,0.000000,1.000000,0.000000
553,0.498219,0.015191,0.982688,1.000000,0.000000,0.000000
554,1.154288,0.009288,0.982656,0.000000,1.000000,0.000000
555,0.509780,0.008190,0.982625,1.000000,0.000000,0.000000
556,1.169198,0.008437,0.982594,0.000000,1.000000,0.000000
557,2.501940,0.007585,0.982563,0.000000,0.000000,1.000000
558,0.511201,0.011289,0.982531,1.000000,0.000000,0.000000
559,0.492779,0.010151,0.982500,1.000000,0.000000,0.000000
560,1.161311,0.009746,0.982469,0.000000,1.000000,0.000000
561,0.515140,0.005958,0.982437,1.000000,0.000000,0.000000
562,1.175342,0.006308,0.982406,0.000000,1.000000,0.000000
563,1.148785,0.005361,0.982375,0.000000,1.000000,0.000000
564,2.539109,0.009755,0.982344,0.000000,0.000000,1.000000
565,0.527880,0.007803,0.982313,1.000000,0.000000,0.000000
566,0.505912,0.004285,0.982281,1.000000,0.000000,0.000000
567,0.504465,0.003032,0.982250,1.000000,0.000000,0.000000
568,1.175133,0.002193,0.982219,0.000000,1.000000,0.000000
569,1.155402,0.003234,0.982187,0.000000,1.000000,0.000000
570,0.494968,0.019387,0.982156,1.000000,0.000000,0.000000
571,0.518314,0.000854,0.982125,1.000000,0.000000,0.000000
572,1.158836,0.000318,0.982094,0.000000,1.000000,0.000000
573,0.499466,0.004437,0.982062,1.000000,0.000000,0.000000
574,0.490109,0.000000,0.982031,1.000000,0.000000,0.000000
575,0.511127,0.002422,0.982000,1.000000,0.000000,0.000000
576,0.523465,0.000000,0.981969,1.000000,0.000000,0.000000
577,1.171347,0.000000,0.981938,0.000000,1.000000,0.000000
578,2.530777,0.000000,0.981906,0.000000,0.000000,1.000000
579,0.525167,0.000160,0.981875,1.000000,0.000000,0.000000
580,0.526760,0.000000,0.981844,1.000000,0.000000,0.000000
581,1.166381,0.000000,0.981812,0.000000,1.000000,0.000000
582,2.529203,0.000168,0.981781,0.000000,0.000000,1.000000
583,0.490304,0.000000,0.981750,1.000000,0.000000,0.000000
584,1.158187,0.000492,0.981719,0.000000,1.000000,0.000000
585,1.162112,0.000000,0.981688,0.000000,1.000000,0.000000
586,0.504128,0.000000,0.981656,1.000000,0.000000,0.000000
587,1.146639,0.000000,0.981625,0.000000,1.000000,0.000000
588,0.537429,0.003578,0.981594,1.000000,0.000000,0.000000
589,0.494222,0.000239,0.981563,1.000000,0.000000,0.000000
590,1.134739,0.000000,0.981531,0.000000,1.000000,0.000000
591,0.498162,0.006186,0.981500,1.000000,0.000000,0.000000
592,0.505136,0.000000,0.981469,1.000000,0.000000,0.000000
593,0.528642,0.000858,0.981437,1.000000,0.000000,0.000000
594,0.494936,0.004266,0.981406,1.000000,0.000000,0.000000
595,0.475083,0.003565,0.981375,1.000000,0.000000,0.000000
596,0.528102,0.005581,0.981344,1.000000,0.000000,0.000000
597,0.486390,0.002105,0.981313,1.000000,0.000000,0.000000
598,0.483248,0.003370,0.981281,1.000000,0.000000,0.000000
599,0.502309,0.004112,0.981250,1.000000,0.000000,0.000000
600,0.505891,0.004453,0.981219,1.000000,0.000000,0.000000
601,1.135362,0.003823,0.981187,0.000000,1.000000,0.000000
602,1.120510,0.009115,0.981156,0.000000,1.000000,0.000000
603,0.511893,0.005655,0.981125,1.000000,0.000000,0.000000
604,2.528326,0.005430,0.981094,0.000000,0.000000,1.000000
605,1.153378,0.006622,0.981062,0.000000,1.000000,0.000000
606,1.150310,0.009094,0.981031,0.000000,1.000000,0.000000
607,2.533730,0.005479,0.981000,0.000000,0.000000,1.000000
608,0.515500,0.005644,0.980969,1.000000,0.000000,0.000000
609,0.528397,0.007715,0.980938,1.000000,0.000000,0.000000
610,0.518779,0.009197,0.980906,1.000000,0.000000,0.000000
611,0.505429,0.008191,0.980875,1.000000,0.000000,0.000000
612,0.494630,0.005868,0.980844,1.000000,0.000000,0.000000
613,0.510667,0.006870,0.980812,1.000000,0.000000,0.000000
614,0.508701,0.008441,0.980781,1.000000,0.000000,0.000000
615,0.523223,0.007278,0.980750,1.000000,0.000000,0.000000
616,2.515019,0.006147,0.980719,0.000000,0.000000,1.000000
617,0.513508,0.005557,0.980688,1.000000,0.000000,0.000000
618,1.134119,0.008398,0.980656,0.000000,1.000000,0.000000
619,0.520109,0.007543,0.980625,1.000000,0.000000,0.000000
620,0.490994,0.003364,0.980594,1.000000,0.000000,0.000000
621,0.480990,0.003229,0.980563,1.000000,0.000000,0.000000
622,1.159671,0.004298,0.980531,0.000000,1.000000,0.000000
623,0.491084,0.003401,0.980500,1.000000,0.000000,0.000000
624,0.487372,0.004244,0.980469,1.000000,0.000000,0.000000
625,2.531674,0.001493,0.980437,0.000000,0.000000,1.000000
626,2.520309,0.001161,0.980406,0.000000,0.000000,1.000000
627,2.504099,0.006035,0.980375,0.000000,0.000000,1.000000
628,1.116736,0.001631,0.980344,0.000000,1.000000,0.000000
629,0.467116,0.002506,0.980313,1.000000,0.000000,0.000000
630,1.147125,0.000000,0.980281,0.000000,1.000000,0.000000
631,0.471762,0.001384,0.980250,1.000000,0.000000,0.000000
632,0.479910,0.001147,0.980219,1.000000,0.000000,0.000000
633,1.152373,0.000000,0.980187,0.000000,1.000000,0.000000
634,1.130336,0.001822,0.980156,0.000000,1.000000,0.000000
635,0.450051,0.000000,0.980125,1.000000,0.000000,0.000000
636,0.468043,0.000612,0.980094,1.000000,0.000000,0.000000
637,0.484280,0.002833,0.980062,1.000000,0.000000,0.000000
638,1.132435,0.000659,0.980031,0.000000,1.000000,0.000000
639,2.508541,0.000000,0.980000,0.000000,0.000000,1.000000
640,0.473818,0.000332,0.979969,1.000000,0.000000,0.000000
641,0.474955,0.000000,0.979938,1.000000,0.000000,0.000000
642,0.470612,0.000000,0.979906,1.000000,0.000000,0.000000
643,0.485693,0.003654,0.979875,1.000000,0.000000,0.000000
644,0.480415,0.000000,0.979844,1.000000,0.000000,0.000000
645,1.149818,0.001317,0.979812,0.000000,1.000000,0.000000
646,0.459481,0.001619,0.979781,1.000000,0.000000,0.000000
647,0.478135,0.000453,0.979750,1.000000,0.000000,0.000000
648,0.474813,0.000920,0.979719,1.000000,0.000000,0.000000
649,0.501135,0.001588,0.979688,1.000000,0.000000,0.000000
650,0.470703,0.004276,0.979656,1.000000,0.000000,0.000000
651,2.515669,0.004046,0.979625,0.000000,0.000000,1.000000
652,0.491635,0.003031,0.979594,1.000000,0.000000,0.000000
653,0.463606,0.003342,0.979563,1.000000,0.000000,0.000000
654,0.463316,0.003965,0.979531,1.000000,0.000000,0.000000
655,0.442181,0.005958,0.979500,1.000000,0.000000,0.000000
656,0.464372,0.003747,0.979469,1.000000,0.000000,0.000000
657,2.562325,0.003801,0.979437,0.000000,0.000000,1.000000
658,0.452631,0.005536,0.979406,1.000000,0.000000,0.000000
659,0.472582,0.004908,0.979375,1.000000,0.000000,0.000000
660,1.157855,0.005932,0.979344,0.000000,1.000000,0.000000
661,0.458695,0.006415,0.979313,1.000000,0.000000,0.000000
662,0.473793,0.010884,0.979281,1.000000,0.000000,0.000000
663,1.179076,0.005076,0.979250,0.000000,1.000000,0.000000
664,0.438591,0.007534,0.979219,1.000000,0.000000,0.000000
665,0.460009,0.004730,0.979187,1.000000,0.000000,0.000000
666,0.453187,0.005295,0.979156,1.000000,0.000000,0.000000
667,0.431956,0.008893,0.979125,1.000000,0.000000,0.000000
668,0.433185,0.003985,0.979094,1.000000,0.000000,0.000000
669,0.438199,0.004839,0.979062,1.000000,0.000000,0.000000
670,0.453783,0.006272,0.979031,1.000000,0.000000,0.000000
671,2.528460,0.005158,0.979000,0.000000,0.000000,1.000000
672,1.168701,0.003760,0.978969,0.000000,1.000000,0.000000
673,0.461811,0.005432,0.978938,1.000000,0.000000,0.000000
674,2.554501,0.003703,0.978906,0.000000,0.000000,1.000000
675,0.460874,0.003550,0.978875,1.000000,0.000000,0.000000
676,1.150788,0.004623,0.978844,0.000000,1.000000,0.000000
677,0.456134,0.004672,0.978812,1.000000,0.000000,0.000000
678,0.444549,0.005203,0.978781,1.000000,0.000000,0.000000
679,2.540635,0.002020,0.978750,0.000000,0.000000,1.000000
680,0.447619,0.002147,0.978719,1.000000,0.000000,0.000000
681,0.454228,0.004092,0.978688,1.000000,0.000000,0.000000
682,0.442113,0.001992,0.978656,1.000000,0.000000,0.000000
683,1.154988,0.003067,0.978625,0.000000,1.000000,0.000000
684,1.156872,0.006520,0.978594,0.000000,1.000000,0.000000
685,0.437253,0.002881,0.978563,1.000000,0.000000,0.000000
686,1.154572,0.000492,0.978531,0.000000,1.000000,0.000000
687,0.431634,0.000720,0.978500,1.000000,0.000000,0.000000
688,0.435729,0.001699,0.978469,1.000000,0.000000,0.000000
689,0.433850,0.003124,0.978437,1.000000,0.000000,0.000000
690,0.466891,0.006792,0.978406,1.000000,0.000000,0.000000
691,2.514770,0.001799,0.978375,0.000000,0.000000,1.000000
692,0.430384,0.000446,0.978344,1.000000,0.000000,0.000000
693,0.456526,0.001076,0.978313,1.000000,0.000000,0.000000
694,0.452737,0.004209,0.978281,1.000000,0.000000,0.000000
695,2.524352,0.000000,0.978250,0.000000,0.000000,1.000000
696,0.458175,0.001410,0.978219,1.000000,0.000000,0.000000
697,0.450901,0.000083,0.978187,1.000000,0.000000,0.000000
698,0.451001,0.000266,0.978156,1.000000,0.000000,0.000000
699,0.448608,0.000053,0.978125,1.000000,0.000000,0.000000
700,0.447348,0.001083,0.978094,1.000000,0.000000,0.000000
701,1.151863,0.002053,0.978063,0.000000,1.000000,0.000000
702,2.567553,0.002392,0.978031,0.000000,0.000000,1.000000
703,0.451976,0.002012,0.978000,1.000000,0.000000,0.000000
704,1.142622,0.000777,0.977969,0.000000,1.000000,0.000000
705,1.147133,0.001122,0.977938,0.000000,1.000000,0.000000
706,0.459539,0.002146,0.977906,1.000000,0.000000,0.000000
707,0.479818,0.003435,0.977875,1.000000,0.000000,0.000000
708,0.455443,0.003576,0.977844,1.000000,0.000000,0.000000
709,0.445450,0.004997,0.977812,1.000000,0.000000,0.000000
710,0.448999,0.005658,0.977781,1.000000,0.000000,0.000000
711,0.476579,0.004478,0.977750,1.000000,0.000000,0.000000
712,1.113577,0.004647,0.977719,0.000000,1.000000,0.000000
713,0.464431,0.004940,0.977688,1.000000,0.000000,0.000000
714,2.508027,0.002729,0.977656,0.000000,0.000000,1.000000
715,0.474283,0.004046,0.977625,1.000000,0.000000,0.000000
716,1.119181,0.003692,0.977594,0.000000,1.000000,0.000000
717,0.477845,0.003078,0.977563,1.000000,0.000000,0.000000
718,2.561631,0.004220,0.977531,0.000000,0.000000,1.000000
719,0.466252,0.005691,0.977500,1.000000,0.000000,0.000000
720,0.472432,0.004728,0.977469,1.000000,0.000000,0.000000
721,0.444227,0.004138,0.977437,1.000000,0.000000,0.000000
722,0.462489,0.005951,0.977406,1.000000,0.000000,0.000000
723,0.458601,0.004305,0.977375,1.000000,0.000000,0.000000
724,0.457472,0.009922,0.977344,1.000000,0.000000,0.000000
725,0.464400,0.007815,0.977313,1.000000,0.000000,0.000000
726,0.476701,0.004986,0.977281,1.000000,0.000000,0.000000
727,0.474604,0.004087,0.977250,1.000000,0.000000,0.000000
728,0.480827,0.008345,0.977219,1.000000,0.000000,0.000000
729,0.494607,0.005507,0.977187,1.000000,0.000000,0.000000
730,0.484479,0.008090,0.977156,1.000000,0.000000,0.000000
731,0.492710,0.004671,0.977125,1.000000,0.000000,0.000000
732,0.478195,0.003509,0.977094,1.000000,0.000000,0.000000
733,1.160545,0.004762,0.977062,0.000000,1.000000,0.000000
734,0.477803,0.007127,0.977031,1.000000,0.000000,0.000000
735,0.467076,0.002279,0.977000,1.000000,0.000000,0.000000
736,0.493826,0.003314,0.976969,1.000000,0.000000,0.000000
737,1.151348,0.004496,0.976938,0.000000,1.000000,0.000000
738,0.489339,0.004405,0.976906,1.000000,0.000000,0.000000
739,2.514872,0.002116,0.976875,0.000000,0.000000,1.000000
740,0.508531,0.003892,0.976844,1.000000,0.000000,0.000000
741,0.499069,0.010078,0.976812,1.000000,0.000000,0.000000
742,1.155279,0.006933,0.976781,0.000000,1.000000,0.000000
743,0.489642,0.000937,0.976750,1.000000,0.000000,0.000000
744,1.141349,0.001910,0.976719,0.000000,1.000000,0.000000
745,0.466571,0.002198,0.976688,1.000000,0.000000,0.000000
746,0.462113,0.002215,0.976656,1.000000,0.000000,0.000000
747,0.479016,0.003286,0.976625,1.000000,0.000000,0.000000
748,0.483447,0.001810,0.976594,1.000000,0.000000,0.000000
749,0.498087,0.002049,0.976562,1.000000,0.000000,0.000000
750,0.481617,0.004406,0.976531,1.000000,0.000000,0.000000
751,0.459737,0.001624,0.976500,1.000000,0.000000,0.000000
752,0.470466,0.003901,0.976469,1.000000,0.000000,0.000000
753,1.147509,0.001904,0.976437,0.000000,1.000000,0.000000
754,0.469390,0.001067,0.976406,1.000000,0.000000,0.000000
755,0.499431,0.003254,0.976375,1.000000,0.000000,0.000000
756,0.498246,0.005041,0.976344,1.000000,0.000000,0.000000
757,0.483776,0.000820,0.976313,1.000000,0.000000,0.000000
758,1.136711,0.001343,0.976281,0.000000,1.000000,0.000000
759,0.501119,0.002177,0.976250,1.000000,0.000000,0.000000
760,0.512820,0.007363,0.976219,1.000000,0.000000,0.000000
761,0.512495,0.003013,0.976187,1.000000,0.000000,0.000000
762,0.509476,0.003150,0.976156,1.000000,0.000000,0.000000
763,0.516665,0.002711,0.976125,1.000000,0.000000,0.000000
764,0.483169,0.004604,0.976094,1.000000,0.000000,0.000000
765,0.491819,0.003377,0.976063,1.000000,0.000000,0.000000
766,0.512556,0.001602,0.976031,1.000000,0.000000,0.000000
767,2.542989,0.003139,0.976000,0.000000,0.000000,1.000000
768,1.138773,0.002320,0.975969,0.000000,1.000000,0.000000
769,0.530467,0.004102,0.975938,1.000000,0.000000,0.000000
770,1.160919,0.002285,0.975906,0.000000,1.000000,0.000000
771,0.524106,0.002098,0.975875,1.000000,0.000000,0.000000
772,2.562211,0.004081,0.975844,0.000000,0.000000,1.000000
773,0.501688,0.007732,0.975812,1.000000,0.000000,0.000000
774,0.511801,0.002937,0.975781,1.000000,0.000000,0.000000
775,0.521721,0.004666,0.975750,1.000000,0.000000,0.000000
776,0.516949,0.003177,0.975719,1.000000,0.000000,0.000000
777,0.506492,0.004450,0.975688,1.000000,0.000000,0.000000
778,0.503257,0.006046,0.975656,1.000000,0.000000,0.000000
779,0.499672,0.006917,0.975625,1.000000,0.000000,0.000000
780,0.499467,0.006956,0.975594,1.000000,0.000000,0.000000
781,0.501361,0.003365,0.975562,1.000000,0.000000,0.000000
782,0.519339,0.003762,0.975531,1.000000,0.000000,0.000000
783,1.168455,0.004981,0.975500,0.000000,1.000000,0.000000
784,2.561510,0.003895,0.975469,0.000000,0.000000,1.000000
785,2.550843,0.004226,0.975437,0.000000,0.000000,1.000000
786,0.495908,0.007242,0.975406,1.000000,0.000000,0.000000
787,0.474935,0.002386,0.975375,1.000000,0.000000,0.000000
788,1.160012,0.002984,0.975344,0.000000,1.000000,0.000000
789,0.520619,0.005673,0.975313,1.000000,0.000000,0.000000
790,2.569554,0.006063,0.975281,0.000000,0.000000,1.000000
791,2.539275,0.006260,0.975250,0.000000,0.000000,1.000000
792,0.506920,0.005352,0.975219,1.000000,0.000000,0.000000
793,1.156227,0.003612,0.975187,0.000000,1.000000,0.000000
794,0.516576,0.003955,0.975156,1.000000,0.000000,0.000000
795,0.500381,0.002535,0.975125,1.000000,0.000000,0.000000
796,0.515703,0.002068,0.975094,1.000000,0.000000,0.000000
797,0.526170,0.002383,0.975062,1.000000,0.000000,0.000000
798,1.129923,0.013927,0.975031,0.000000,1.000000,0.000000
799,0.484037,0.004580,0.975000,1.000000,0.000000,0.000000
800,0.509045,0.003227,0.974969,1.000000,0.000000,0.000000
801,1.147158,0.004250,0.974938,0.000000,1.000000,0.000000
802,0.480581,0.001850,0.974906,1.000000,0.000000,0.000000
803,0.488614,0.003151,0.974875,1.000000,0.000000,0.000000
804,1.136027,0.002498,0.974844,0.000000,1.000000,0.000000
805,1.132484,0.001152,0.974812,0.000000,1.000000,0.000000
806,0.473665,0.000854,0.974781,1.000000,0.000000,0.000000
807,0.484110,0.000754,0.974750,1.000000,0.000000,0.000000
808,2.521477,0.001279,0.974719,0.000000,0.000000,1.000000
809,1.142082,0.000975,0.974688,0.000000,1.000000,0.000000
810,1.149982,0.001167,0.974656,0.000000,1.000000,0.000000
811,0.485286,0.006787,0.974625,1.000000,0.000000,0.000000
812,0.499180,0.002910,0.974594,1.000000,0.000000,0.000000
813,0.482857,0.003264,0.974562,1.000000,0.000000,0.000000
814,0.462655,0.002690,0.974531,1.000000,0.000000,0.000000
815,0.470379,0.001294,0.974500,1.000000,0.000000,0.000000
816,0.475350,0.002700,0.974469,1.000000,0.000000,0.000000
817,0.467610,0.002341,0.974437,1.000000,0.000000,0.000000
818,0.496985,0.002470,0.974406,1.000000,0.000000,0.000000
819,0.490912,0.001826,0.974375,1.000000,0.000000,0.000000
820,0.449056,0.001699,0.974344,1.000000,0.000000,0.000000
821,0.489561,0.006197,0.974313,1.000000,0.000000,0.000000
822,1.138855,0.002412,0.974281,0.000000,1.000000,0.000000
823,1.150366,0.001936,0.974250,0.000000,1.000000,0.000000
824,0.479888,0.004424,0.974219,1.000000,0.000000,0.000000
825,0.469125,0.002153,0.974187,1.000000,0.000000,0.000000
826,1.134031,0.002061,0.974156,0.000000,1.000000,0.000000
827,1.140692,0.004689,0.974125,0.000000,1.000000,0.000000
828,0.464524,0.002299,0.974094,1.000000,0.000000,0.000000
829,0.464399,0.005169,0.974063,1.000000,0.000000,0.000000
830,0.451958,0.002914,0.974031,1.000000,0.000000,0.000000
831,2.565948,0.005185,0.974000,0.000000,0.000000,1.000000
832,0.484638,0.003210,0.973969,1.000000,0.000000,0.000000
833,0.443575,0.002664,0.973938,1.000000,0.000000,0.000000
834,2.512203,0.003710,0.973906,0.000000,0.000000,1.000000
835,0.471111,0.004999,0.973875,1.000000,0.000000,0.000000
836,0.452381,0.003973,0.973844,1.000000,0.000000,0.000000
837,0.429680,0.002376,0.973812,1.000000,0.000000,0.000000
838,0.462650,0.002906,0.973781,1.000000,0.000000,0.000000
839,0.441776,0.006098,0.973750,1.000000,0.000000,0.000000
840,0.443208,0.003763,0.973719,1.000000,0.000000,0.000000
841,0.462892,0.003919,0.973688,1.000000,0.000000,0.000000
842,1.127887,0.002364,0.973656,0.000000,1.000000,0.000000
843,0.457254,0.003070,0.973625,1.000000,0.000000,0.000000
844,0.470725,0.003514,0.973594,1.000000,0.000000,0.000000
845,0.453197,0.002045,0.973562,1.000000,0.000000,0.000000
846,0.438070,0.002878,0.973531,1.000000,0.000000,0.000000
847,0.434257,0.002987,0.973500,1.000000,0.000000,0.000000
848,0.453801,0.002281,0.973469,1.000000,0.000000,0.000000
849,0.440883,0.004002,0.973437,1.000000,0.000000,0.000000
